id,title,estimate_player,url,price,discount,popularity
239800,Bleed,118588,https://steampricehistory.com/app/239800,4.99,0.0,"1,392"
2450,"Bloody Good Time",118504,https://steampricehistory.com/app/2450,4.99,0.0,784
327090,"Out of Reach",118244,https://steampricehistory.com/app/327090,14.99,0.0,"2,242"
357780,"Defend Your Life: TD",117960,https://steampricehistory.com/app/357780,4.99,0.0,534
383180,"Dead Island: Riptide Definitive Edition",117625,https://steampricehistory.com/app/383180,19.99,0.0,"2,128"
373930,"Sudden Strike 4",117416,https://steampricehistory.com/app/373930,19.99,0.0,"4,267"
234900,Anodyne,117410,https://steampricehistory.com/app/234900,9.99,0.0,651
333980,"AKIBA'S TRIP: Undead _?Undressed",117269,https://steampricehistory.com/app/333980,19.99,0.0,"2,490"
294810,"BlazBlue: Continuum Shift Extend",117011,https://steampricehistory.com/app/294810,19.99,0.0,952
269670,"BADLAND: Game of the Year Edition",116937,https://steampricehistory.com/app/269670,9.99,0.0,"1,688"
253110,"The Cat Lady",116526,https://steampricehistory.com/app/253110,9.99,0.0,"3,020"
297120,"Heavy Bullets",116134,https://steampricehistory.com/app/297120,9.99,0.0,"1,029"
567290,"Slash It",116068,https://steampricehistory.com/app/567290,10.99,0.0,694
330580,"Shark Attack Deathmatch 2",115710,https://steampricehistory.com/app/330580,4.99,0.0,"1,383"
584980,"Late Shift",114798,https://steampricehistory.com/app/584980,12.99,0.0,"5,373"
607890,"Sword Art Online: Hollow Realization Deluxe Edition",114714,https://steampricehistory.com/app/607890,49.99,0.0,"4,517"
421120,"Samorost 3",114359,https://steampricehistory.com/app/421120,19.99,0.0,"2,076"
385710,INK,114325,https://steampricehistory.com/app/385710,4.99,0.0,621
419480,"Starpoint Gemini Warlords",114116,https://steampricehistory.com/app/419480,34.99,0.0,"2,644"
673950,"Farm Together",113593,https://steampricehistory.com/app/673950,19.99,0.0,"10,017"
264730,"Deadly 30",113135,https://steampricehistory.com/app/264730,4.99,0.0,991
393430,"Ice Lakes",113121,https://steampricehistory.com/app/393430,14.99,0.0,849
322110,20XX,113055,https://steampricehistory.com/app/322110,14.99,0.0,"3,249"
458710,"Kingdom Rush Frontiers",113038,https://steampricehistory.com/app/458710,9.99,0.0,"3,992"
504210,"SHENZHEN I/O",112807,https://steampricehistory.com/app/504210,14.99,0.0,"2,298"
257170,"Rebuild 3: Gangs of Deadsville",112346,https://steampricehistory.com/app/257170,14.99,0.0,"1,049"
326190,"Alchemy Mysteries: Prague Legends",112245,https://steampricehistory.com/app/326190,1.99,0.0,855
246760,"Legends of Eisenwald",112235,https://steampricehistory.com/app/246760,19.99,0.0,"1,142"
391730,Crashlands,112130,https://steampricehistory.com/app/391730,14.99,0.0,"2,463"
239840,"Dead State: Reanimated",112025,https://steampricehistory.com/app/239840,19.99,0.0,"1,763"
301860,Submerged,111781,https://steampricehistory.com/app/301860,19.99,0.0,"3,449"
209370,"Analogue: A Hate Story",111483,https://steampricehistory.com/app/209370,9.99,0.0,"1,571"
513510,Intralism,111346,https://steampricehistory.com/app/513510,2.99,0.0,"4,154"
360650,"12 Labours of Hercules III: Girl Power",111056,https://steampricehistory.com/app/360650,2.99,0.0,721
595520,"FINAL FANTASY XII THE ZODIAC AGE",110374,https://steampricehistory.com/app/595520,49.99,0.0,"3,686"
399670,"Game Corp DX",110360,https://steampricehistory.com/app/399670,2.99,0.0,"2,608"
405710,Staxel,110066,https://steampricehistory.com/app/405710,19.99,0.0,"2,243"
357070,UBERMOSH,110025,https://steampricehistory.com/app/357070,0.49,-51%,"2,097"
466300,"Planescape: Torment: Enhanced Edition",109926,https://steampricehistory.com/app/466300,19.99,0.0,"2,238"
222440,"THE KING OF FIGHTERS 2002 UNLIMITED MATCH",109446,https://steampricehistory.com/app/222440,14.99,0.0,"1,806"
115120,"Iron Brigade",109286,https://steampricehistory.com/app/115120,14.99,0.0,620
42990,"Sword of the Stars II: Enhanced Edition",108612,https://steampricehistory.com/app/42990,19.99,0.0,596
387340,"Hyperdimension Neptunia U: Action Unleashed",108610,https://steampricehistory.com/app/387340,14.99,0.0,"2,414"
15740,"Oddworld: Munch's Oddysee",108580,https://steampricehistory.com/app/15740,4.99,0.0,689
105000,"A New Beginning - Final Cut",108523,https://steampricehistory.com/app/105000,0.99,-90%,"1,115"
496890,Replica,108051,https://steampricehistory.com/app/496890,2.99,0.0,"2,542"
286260,"fault - milestone one",108001,https://steampricehistory.com/app/286260,14.99,0.0,"2,184"
407330,"Sakura Dungeon",107936,https://steampricehistory.com/app/407330,19.99,0.0,"1,128"
322770,"Vanishing Realms",107763,https://steampricehistory.com/app/322770,19.99,0.0,"2,424"
386620,"Cook, Serve, Delicious! 2!!",107391,https://steampricehistory.com/app/386620,12.99,0.0,"1,694"
289930,"TransOcean: The Shipping Company",107388,https://steampricehistory.com/app/289930,24.99,0.0,656
233230,Kairo,107362,https://steampricehistory.com/app/233230,4.99,0.0,"1,406"
92300,"A.R.E.S.: Extinction Agenda",107351,https://steampricehistory.com/app/92300,4.99,0.0,555
677120,"Heroes of Hammerwatch",107314,https://steampricehistory.com/app/677120,11.99,0.0,"4,345"
484950,"Evil Maze",107165,https://steampricehistory.com/app/484950,1.99,0.0,779
314710,"Mighty No. 9",106427,https://steampricehistory.com/app/314710,19.99,0.0,"1,560"
623940,"HIVESWAP: Act 1",106377,https://steampricehistory.com/app/623940,7.99,0.0,"2,856"
62100,Chime,106325,https://steampricehistory.com/app/62100,4.99,0.0,559
383230,"Dungeon Souls",106207,https://steampricehistory.com/app/383230,12.99,0.0,"1,244"
598330,SimAirport,105710,https://steampricehistory.com/app/598330,24.99,0.0,"2,825"
268400,"Panzer Corps",105467,https://steampricehistory.com/app/268400,29.99,0.0,"1,502"
313010,"Cities XXL",105319,https://steampricehistory.com/app/313010,9.99,0.0,"1,819"
743450,"Monster Prom",103873,https://steampricehistory.com/app/743450,11.99,0.0,"6,866"
532110,"Rusty Lake: Roots",103841,https://steampricehistory.com/app/532110,2.99,0.0,"3,173"
318100,AXYOS,103699,https://steampricehistory.com/app/318100,4.99,0.0,"1,625"
582270,Everything,103451,https://steampricehistory.com/app/582270,14.99,0.0,"2,438"
382900,"FINAL FANTASY VI",103271,https://steampricehistory.com/app/382900,15.99,0.0,"1,716"
615610,"Orbt XL",103156,https://steampricehistory.com/app/615610,0.99,0.0,"2,592"
351910,"Valhalla Hills",103074,https://steampricehistory.com/app/351910,1.49,-90%,539
220460,"Cargo Commander",102678,https://steampricehistory.com/app/220460,2.99,0.0,596
422970,"Devil Daggers",102656,https://steampricehistory.com/app/422970,4.99,0.0,"4,603"
327070,"Gloria Victis",102616,https://steampricehistory.com/app/327070,19.99,0.0,"4,272"
304410,"Hexcells Infinite",102298,https://steampricehistory.com/app/304410,4.99,0.0,"2,486"
275530,Z,102189,https://steampricehistory.com/app/275530,6.99,0.0,758
281610,"Homeworld: Deserts of Kharak",102014,https://steampricehistory.com/app/281610,49.99,0.0,"4,610"
373770,LiEat,101532,https://steampricehistory.com/app/373770,2.99,0.0,"3,026"
327860,Salt,101445,https://steampricehistory.com/app/327860,14.99,0.0,"1,687"
310060,"Knights of Pen and Paper 2",101271,https://steampricehistory.com/app/310060,7.99,0.0,"1,622"
473770,BallisticNG,101166,https://steampricehistory.com/app/473770,7.99,0.0,765
252470,"Space Pirates And Zombies 2",100689,https://steampricehistory.com/app/252470,19.99,0.0,"2,464"
310510,Deathtrap,100663,https://steampricehistory.com/app/310510,19.99,0.0,"1,399"
314830,"Blackguards 2",100193,https://steampricehistory.com/app/314830,14.99,0.0,629
663390,"Rento Fortune - Online Dice Board Game",100170,https://steampricehistory.com/app/663390,4.99,0.0,"1,867"
338390,"The Technomancer",100047,https://steampricehistory.com/app/338390,19.99,0.0,"1,663"
263740,"FootLOL: Epic Fail League",99828,https://steampricehistory.com/app/263740,9.99,0.0,674
214590,"Fairy Bloom Freesia",99774,https://steampricehistory.com/app/214590,7.99,0.0,541
606150,Moonlighter,99719,https://steampricehistory.com/app/606150,19.99,0.0,"7,505"
388060,"The Escapists: The Walking Dead",99503,https://steampricehistory.com/app/388060,17.99,0.0,528
509220,"Save Jesus",99497,https://steampricehistory.com/app/509220,1.99,0.0,"1,374"
283680,"Astebreed: Definitive Edition",99413,https://steampricehistory.com/app/283680,19.99,0.0,"1,044"
611670,"The Elder Scrolls V: Skyrim VR",99326,https://steampricehistory.com/app/611670,59.99,0.0,"4,282"
264300,"Guns n Zombies",99031,https://steampricehistory.com/app/264300,7.99,0.0,774
586140,"BlazBlue Centralfiction",98966,https://steampricehistory.com/app/586140,39.99,0.0,"3,815"
268650,"From the Depths",98801,https://steampricehistory.com/app/268650,24.99,0.0,"6,681"
503350,"White Noise 2",98759,https://steampricehistory.com/app/503350,9.99,0.0,"2,132"
203210,"Titan Attacks!",98665,https://steampricehistory.com/app/203210,9.99,0.0,601
569860,"Thimbleweed Park",98491,https://steampricehistory.com/app/569860,19.99,0.0,"2,344"
244430,"realMyst: Masterpiece Edition",98490,https://steampricehistory.com/app/244430,17.99,0.0,896
485380,"Welcome to the Game",98409,https://steampricehistory.com/app/485380,4.99,0.0,"1,720"
366320,"Seasons after Fall",98326,https://steampricehistory.com/app/366320,9.99,0.0,"1,700"
287260,"Toybox Turbos",98179,https://steampricehistory.com/app/287260,14.99,0.0,635
348550,"GUILTY GEAR XX ACCENT CORE PLUS R",98108,https://steampricehistory.com/app/348550,14.99,0.0,"1,856"
271900,"Hexcells Plus",97398,https://steampricehistory.com/app/271900,2.99,0.0,"1,407"
440650,"Niche - a genetics survival game",97394,https://steampricehistory.com/app/440650,17.99,0.0,"3,140"
269490,Bardbarian,96970,https://steampricehistory.com/app/269490,7.99,0.0,731
371970,Barony,96949,https://steampricehistory.com/app/371970,14.99,0.0,"1,838"
538100,"Feel The Snow",96206,https://steampricehistory.com/app/538100,8.99,0.0,"2,123"
310470,"Grand Ages: Medieval",96203,https://steampricehistory.com/app/310470,19.99,0.0,"1,439"
230070,"The Age of Decadence",96114,https://steampricehistory.com/app/230070,12.99,0.0,"2,472"
250700,"Super Time Force Ultra",96030,https://steampricehistory.com/app/250700,14.99,0.0,592
222420,"THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION",95954,https://steampricehistory.com/app/222420,14.99,0.0,"1,228"
259740,"Nightmares from the Deep: The Cursed Heart",95731,https://steampricehistory.com/app/259740,9.99,0.0,702
356400,Thumper,95420,https://steampricehistory.com/app/356400,19.99,0.0,"2,789"
284850,"Grim Legends: The Forsaken Bride",94987,https://steampricehistory.com/app/284850,9.99,0.0,632
503940,"Railway Empire",94770,https://steampricehistory.com/app/503940,29.99,0.0,"4,745"
360150,"How To Survive: Third Person Standalone",94526,https://steampricehistory.com/app/360150,9.99,0.0,"1,103"
274500,"Brigador: Up-Armored Edition",94477,https://steampricehistory.com/app/274500,19.99,0.0,"2,671"
399820,"Kopanito All-Stars Soccer",94463,https://steampricehistory.com/app/399820,5.99,0.0,"2,041"
328760,"SanctuaryRPG: Black Edition",94409,https://steampricehistory.com/app/328760,7.99,0.0,911
353550,"House of Caravan",94279,https://steampricehistory.com/app/353550,4.99,0.0,598
235360,"Prime World: Defenders",94101,https://steampricehistory.com/app/235360,9.99,0.0,662
508190,"Dragon Knight",94069,https://steampricehistory.com/app/508190,1.19,-70%,"2,355"
310790,"Geometry Wars 3: Dimensions Evolved",94024,https://steampricehistory.com/app/310790,14.99,0.0,994
466500,35MM,93861,https://steampricehistory.com/app/466500,8.99,0.0,"2,882"
273500,"Over 9000 Zombies!",93823,https://steampricehistory.com/app/273500,1.99,0.0,981
524580,"Fairy Fencer F Advent Dark Force | Ä¥â¤â¢Ä»Ä_Ä¥â¤Ä_âµÄ_ â¬Ä¥ ADVENT DARK FORCE | _Ð___£Ç F ADVENT DARK FORCE",93595,https://steampricehistory.com/app/524580,19.99,0.0,"1,891"
504230,Celeste,93498,https://steampricehistory.com/app/504230,19.99,0.0,"29,557"
635260,"CarX Drift Racing Online",92953,https://steampricehistory.com/app/635260,14.99,0.0,"13,693"
552590,"The Sexy Brutale",92659,https://steampricehistory.com/app/552590,19.99,0.0,"1,708"
289520,"King's Bounty: Dark Side",92537,https://steampricehistory.com/app/289520,12.99,0.0,902
544330,"Snake Pass",92489,https://steampricehistory.com/app/544330,19.99,0.0,792
381780,"80 Days",92477,https://steampricehistory.com/app/381780,12.99,0.0,834
371420,"Teddy Floppy Ear - The Race",92319,https://steampricehistory.com/app/371420,4.99,0.0,598
223510,Miasmata,92256,https://steampricehistory.com/app/223510,14.99,0.0,911
301190,"Frederic: Resurrection of Music",92221,https://steampricehistory.com/app/301190,2.99,0.0,665
396790,"Dracula's Legacy",92056,https://steampricehistory.com/app/396790,2.99,0.0,566
270130,"The Gallery - Episode 1: Call of the Starseed",92049,https://steampricehistory.com/app/270130,14.99,0.0,966
255300,"Journey of a Roach",91947,https://steampricehistory.com/app/255300,0.69,-90%,"1,056"
499440,klocki,91525,https://steampricehistory.com/app/499440,0.99,0.0,"3,794"
361990,"Lakeview Cabin Collection",91287,https://steampricehistory.com/app/361990,9.99,0.0,"1,180"
404680,Hob,90716,https://steampricehistory.com/app/404680,19.99,0.0,"3,289"
558990,"Opus Magnum",90685,https://steampricehistory.com/app/558990,19.99,0.0,"3,099"
369580,NotTheNameWeWanted,90470,https://steampricehistory.com/app/369580,2.99,0.0,"2,317"
261530,"Lifeless Planet Premier Edition",90290,https://steampricehistory.com/app/261530,19.99,0.0,"2,131"
452060,Caveblazers,90117,https://steampricehistory.com/app/452060,9.99,0.0,"1,947"
580200,"Yonder: The Cloud Catcher Chronicles",89457,https://steampricehistory.com/app/580200,24.99,0.0,"2,409"
278890,Angvik,89453,https://steampricehistory.com/app/278890,2.99,0.0,"1,766"
233550,"Another World Û?20th Anniversary Edition",89421,https://steampricehistory.com/app/233550,9.99,0.0,"1,233"
400180,"Okhlos: Omega",89332,https://steampricehistory.com/app/400180,12.99,0.0,544
314520,"Euro Fishing",89325,https://steampricehistory.com/app/314520,19.99,0.0,"1,333"
351920,"Crazy Machines 3",88976,https://steampricehistory.com/app/351920,9.99,0.0,"4,405"
296830,"Lucius II",88829,https://steampricehistory.com/app/296830,19.99,0.0,"1,317"
11280,"Penguins Arena: Sedna's World",88249,https://steampricehistory.com/app/11280,5.99,0.0,623
212030,"Kung Fu Strike - The Warrior's Rise",87591,https://steampricehistory.com/app/212030,9.99,0.0,655
515040,"Make America Great Again: The Trump Presidency",87399,https://steampricehistory.com/app/515040,2.99,0.0,"1,576"
23530,"Earth Defense Force: Insect Armageddon",87316,https://steampricehistory.com/app/23530,9.99,0.0,724
45400,Fortix,87234,https://steampricehistory.com/app/45400,0.99,0.0,556
244030,"Take On Mars",87217,https://steampricehistory.com/app/244030,26.99,0.0,"1,596"
318230,Convoy,87209,https://steampricehistory.com/app/318230,14.99,0.0,995
677160,"We Were Here Too",87152,https://steampricehistory.com/app/677160,9.99,0.0,"2,925"
394760,"Dead Effect 2",86791,https://steampricehistory.com/app/394760,11.99,0.0,"1,518"
296710,Monstrum,86683,https://steampricehistory.com/app/296710,17.99,0.0,"1,998"
441790,Fragmented,86608,https://steampricehistory.com/app/441790,9.99,0.0,"1,506"
404540,"Nex Machina",86553,https://steampricehistory.com/app/404540,19.99,0.0,"1,197"
416210,"Block'hood",86444,https://steampricehistory.com/app/416210,14.99,0.0,"1,094"
506500,"Party Panic",86233,https://steampricehistory.com/app/506500,16.99,0.0,"1,838"
205990,"Warlock 2: The Exiled",86204,https://steampricehistory.com/app/205990,19.99,0.0,794
255280,"1954 Alcatraz",86051,https://steampricehistory.com/app/255280,0.99,-90%,987
591420,"Zup! 4",86040,https://steampricehistory.com/app/591420,0.99,0.0,"2,371"
453090,Parkitect,86033,https://steampricehistory.com/app/453090,29.99,0.0,"3,605"
359390,"Amnesia: Memories",85901,https://steampricehistory.com/app/359390,9.99,0.0,"2,129"
502800,"SENRAN KAGURA ESTIVAL VERSUS",85874,https://steampricehistory.com/app/502800,29.99,0.0,"3,725"
521890,"Hello Neighbor",85382,https://steampricehistory.com/app/521890,29.99,0.0,"4,356"
330820,"2064: Read Only Memories",85060,https://steampricehistory.com/app/330820,19.99,0.0,515
227200,"Waking Mars",84676,https://steampricehistory.com/app/227200,9.99,0.0,590
312780,"Way of the Samurai 4",84513,https://steampricehistory.com/app/312780,24.99,0.0,"1,291"
10220,"Postal III",84486,https://steampricehistory.com/app/10220,11.99,0.0,"1,673"
553790,"Once in Yaissor",84282,https://steampricehistory.com/app/553790,0.99,0.0,814
250520,UnderRail,84245,https://steampricehistory.com/app/250520,14.99,0.0,"3,102"
597170,"Clone Drone in the Danger Zone",84077,https://steampricehistory.com/app/597170,19.99,0.0,"9,049"
469610,"Rick and Morty: Virtual Rick-ality",84018,https://steampricehistory.com/app/469610,29.99,0.0,"1,327"
282400,"SuperPower 2 Steam Edition",83969,https://steampricehistory.com/app/282400,9.99,0.0,"1,778"
227000,Primordia,83704,https://steampricehistory.com/app/227000,9.99,0.0,"2,238"
674750,"Yet Another Zombie Defense HD",83678,https://steampricehistory.com/app/674750,3.99,0.0,"1,261"
203650,"Sonic the Hedgehog 4 - Episode II",83454,https://steampricehistory.com/app/203650,9.99,0.0,839
253330,"Neverending Nightmares",82996,https://steampricehistory.com/app/253330,14.99,0.0,"1,455"
304530,"Agents of Mayhem",82676,https://steampricehistory.com/app/304530,29.99,0.0,"2,717"
246840,FATE,82615,https://steampricehistory.com/app/246840,7.99,0.0,"1,534"
530070,"Train Sim World: CSX Heavy Haul",82176,https://steampricehistory.com/app/530070,29.99,0.0,"5,563"
301200,"Frederic: Evil Strikes Back",81939,https://steampricehistory.com/app/301200,7.99,0.0,548
302610,"Boson X",81725,https://steampricehistory.com/app/302610,2.99,0.0,"1,246"
445190,"Expeditions: Viking",81722,https://steampricehistory.com/app/445190,29.99,0.0,"2,213"
284770,"Enigmatis 2: The Mists of Ravenwood",81709,https://steampricehistory.com/app/284770,9.99,0.0,693
411370,"Melty Blood Actress Again Current Code",81464,https://steampricehistory.com/app/411370,24.99,0.0,"1,818"
557600,Gorogoa,81431,https://steampricehistory.com/app/557600,14.99,0.0,"7,073"
216110,"Tiny Troopers",81320,https://steampricehistory.com/app/216110,4.99,0.0,888
300060,ADR1FT,81212,https://steampricehistory.com/app/300060,19.99,0.0,956
257050,Darkout,81026,https://steampricehistory.com/app/257050,9.99,0.0,535
302710,BlazeRush,80959,https://steampricehistory.com/app/302710,9.99,0.0,692
632350,"Cyberdimension Neptunia: 4 Goddesses Online | ÝÝ´_´_â»Ä_Ä©â_Ä_ CYBER DIMENSION NEPTUNE | ÝÝ´_´_ONLINE _È¾ÂÁÉÄ_¾ö_¾ö¡¾©Ù¡Ô´_",80900,https://steampricehistory.com/app/632350,29.99,0.0,"3,611"
455400,"PAC-MAN 256",80832,https://steampricehistory.com/app/455400,4.99,0.0,671
385240,"Ultimate Arena",80668,https://steampricehistory.com/app/385240,4.99,0.0,747
296070,"MIND: Path to Thalamus Enhanced Edition",80496,https://steampricehistory.com/app/296070,11.99,0.0,773
250050,"Life Goes On: Done to Death",80425,https://steampricehistory.com/app/250050,12.99,0.0,"1,860"
454060,"Blueprint Tycoon",80417,https://steampricehistory.com/app/454060,2.99,0.0,936
464340,"Syberia 3",80157,https://steampricehistory.com/app/464340,29.99,0.0,"1,698"
675260,"Batman: The Enemy Within - The Telltale Series",80154,https://steampricehistory.com/app/675260,14.99,0.0,"4,200"
299480,"Rogue Stormers",80072,https://steampricehistory.com/app/299480,19.99,0.0,604
319050,"Chaos Reborn",79925,https://steampricehistory.com/app/319050,9.99,0.0,775
225360,DARK,79909,https://steampricehistory.com/app/225360,9.99,0.0,618
390340,"Umbrella Corps/Biohazard Umbrella Corps",79802,https://steampricehistory.com/app/390340,19.99,0.0,820
470260,Event[0],79625,https://steampricehistory.com/app/470260,19.99,0.0,"1,182"
511680,Fate/EXTELLA,79474,https://steampricehistory.com/app/511680,39.99,0.0,"3,407"
80330,"The Blackwell Legacy",79474,https://steampricehistory.com/app/80330,4.99,0.0,918
282530,"Castlevania: Lords of Shadow Û?Mirror of Fate HD",79325,https://steampricehistory.com/app/282530,14.99,0.0,"1,126"
346560,"Hero of the Kingdom II",79286,https://steampricehistory.com/app/346560,7.99,0.0,"1,437"
252450,"StarDrive 2",79276,https://steampricehistory.com/app/252450,29.99,0.0,"1,781"
567280,"Cube Runner",78780,https://steampricehistory.com/app/567280,10.99,0.0,503
404590,"Vikings - Wolves of Midgard",78646,https://steampricehistory.com/app/404590,29.99,0.0,"2,487"
411560,"Reveal The Deep",78406,https://steampricehistory.com/app/411560,0.99,0.0,"1,292"
269650,Dex,78398,https://steampricehistory.com/app/269650,19.99,0.0,"2,174"
340730,"Sunrider Academy",78222,https://steampricehistory.com/app/340730,9.99,0.0,906
285440,"Crimzon Clover WORLD IGNITION",78127,https://steampricehistory.com/app/285440,9.99,0.0,"1,015"
274230,RONIN,78090,https://steampricehistory.com/app/274230,12.99,0.0,"1,245"
583760,"Slash It 2",77971,https://steampricehistory.com/app/583760,10.99,0.0,800
230840,Daylight,77822,https://steampricehistory.com/app/230840,4.99,0.0,988
816090,"Space Hulk: Deathwing - Enhanced Edition",77610,https://steampricehistory.com/app/816090,29.99,0.0,"4,656"
327510,WASTED,77315,https://steampricehistory.com/app/327510,12.99,0.0,563
633460,Tannenberg,77223,https://steampricehistory.com/app/633460,19.99,0.0,"5,576"
500260,"Ben and Ed - Blood Party",76897,https://steampricehistory.com/app/500260,14.99,0.0,"1,133"
229580,Dream,76847,https://steampricehistory.com/app/229580,8.99,0.0,857
208400,"Avernum: Escape From the Pit",76233,https://steampricehistory.com/app/208400,2.99,-70%,817
251630,"The Impossible Game",76220,https://steampricehistory.com/app/251630,2.99,0.0,896
280520,Crea,76215,https://steampricehistory.com/app/280520,14.99,0.0,935
343860,Tacoma,76114,https://steampricehistory.com/app/343860,19.99,0.0,"2,212"
405820,Turok,75696,https://steampricehistory.com/app/405820,19.99,0.0,"2,046"
437570,GoNNER,75642,https://steampricehistory.com/app/437570,9.99,0.0,842
3620,"Zuma's Revenge!",75495,https://steampricehistory.com/app/3620,4.99,0.0,739
460120,"Megadimension Neptunia VII",75376,https://steampricehistory.com/app/460120,19.99,0.0,"2,467"
365960,"rFactor 2",75347,https://steampricehistory.com/app/365960,31.99,0.0,"2,996"
288060,"Whispering Willows",75283,https://steampricehistory.com/app/288060,9.99,0.0,753
486780,"Fruit Ninja VR",75228,https://steampricehistory.com/app/486780,14.99,0.0,650
242840,"In Verbis Virtus",75190,https://steampricehistory.com/app/242840,19.99,0.0,"1,343"
262390,Cloudbuilt,75165,https://steampricehistory.com/app/262390,19.99,0.0,721
440630,"The Brookhaven Experiment",74964,https://steampricehistory.com/app/440630,19.99,0.0,798
340490,Subterrain,74553,https://steampricehistory.com/app/340490,16.99,0.0,770
337150,"Sentinels of the Multiverse",74192,https://steampricehistory.com/app/337150,9.99,0.0,843
311870,"Super Trench Attack!",74119,https://steampricehistory.com/app/311870,4.99,0.0,"1,041"
577940,"Killer Instinct",73990,https://steampricehistory.com/app/577940,39.99,0.0,"2,652"
252010,"Oniken: Unstoppable Edition",73922,https://steampricehistory.com/app/252010,4.99,0.0,531
250110,"Assault Android Cactus",73905,https://steampricehistory.com/app/250110,19.99,0.0,"1,056"
455980,"Judgment: Apocalypse Survival Simulation",73841,https://steampricehistory.com/app/455980,19.99,0.0,"1,562"
269050,"Year Walk",73734,https://steampricehistory.com/app/269050,5.99,0.0,"1,111"
320340,Cosmonautica,73558,https://steampricehistory.com/app/320340,9.99,0.0,869
339230,ZOMBI,73556,https://steampricehistory.com/app/339230,19.99,0.0,"1,885"
567640,"Danganronpa V3: Killing Harmony",73449,https://steampricehistory.com/app/567640,39.99,0.0,"9,638"
253840,"Shantae: Half-Genie Hero",73427,https://steampricehistory.com/app/253840,19.99,0.0,"1,782"
355800,"Space Run Galaxy",73251,https://steampricehistory.com/app/355800,14.99,0.0,557
593280,"Cat Quest",73199,https://steampricehistory.com/app/593280,12.99,0.0,"4,227"
570460,"Laser League",72566,https://steampricehistory.com/app/570460,14.99,0.0,954
271820,"Card City Nights",72496,https://steampricehistory.com/app/271820,4.99,0.0,591
647830,"LEGO Marvel Super Heroes 2",72405,https://steampricehistory.com/app/647830,19.99,0.0,"2,735"
261470,"Distant Worlds: Universe",72321,https://steampricehistory.com/app/261470,59.99,0.0,"1,112"
540840,"Lara Croft GO",72299,https://steampricehistory.com/app/540840,9.99,0.0,"1,718"
329440,"Sonic Lost World",72200,https://steampricehistory.com/app/329440,29.99,0.0,"1,697"
433530,Heliborne,72180,https://steampricehistory.com/app/433530,29.99,0.0,"2,639"
357310,"Oriental Empires",71974,https://steampricehistory.com/app/357310,29.99,0.0,"2,114"
505170,"Carmageddon: Max Damage",71855,https://steampricehistory.com/app/505170,16.99,0.0,"1,795"
599460,"Weapon Shop Fantasy",71843,https://steampricehistory.com/app/599460,5.99,-40%,"1,233"
284710,"Abyss: The Wraiths of Eden",71632,https://steampricehistory.com/app/284710,9.99,0.0,560
477770,"Ride 2",71503,https://steampricehistory.com/app/477770,29.99,0.0,"1,799"
382140,SKYHILL,71382,https://steampricehistory.com/app/382140,14.99,0.0,"2,206"
384630,"Aviary Attorney",71175,https://steampricehistory.com/app/384630,14.99,0.0,839
568090,Tattletail,70929,https://steampricehistory.com/app/568090,4.99,0.0,"1,944"
250380,Knock-knock,70847,https://steampricehistory.com/app/250380,9.99,0.0,"1,091"
284830,"Clockwork Tales: Of Glass and Ink",70797,https://steampricehistory.com/app/284830,9.99,0.0,499
487430,KARAKARA,70540,https://steampricehistory.com/app/487430,9.99,0.0,927
511740,"Gal*Gun: Double Peace",70444,https://steampricehistory.com/app/511740,7.49,-75%,"1,547"
262120,"Toy Soldiers: Complete",70300,https://steampricehistory.com/app/262120,14.99,0.0,668
441830,"I am Setsuna",70256,https://steampricehistory.com/app/441830,39.99,0.0,"1,162"
426790,"Grow Up",70248,https://steampricehistory.com/app/426790,9.99,0.0,"1,192"
400630,Wuppo,70101,https://steampricehistory.com/app/400630,14.99,0.0,"3,119"
324570,"Halo: Spartan Strike",69530,https://steampricehistory.com/app/324570,2.99,0.0,883
543900,"METAL GEAR SURVIVE",69416,https://steampricehistory.com/app/543900,29.99,0.0,"2,773"
343440,"Crash Drive 2",69406,https://steampricehistory.com/app/343440,4.99,0.0,719
314790,Silence,69338,https://steampricehistory.com/app/314790,19.99,0.0,886
262260,"Jets'n'Guns Gold",69256,https://steampricehistory.com/app/262260,6.99,0.0,"1,039"
358090,"D4: Dark Dreams DonÛªt Die -Season One-",69125,https://steampricehistory.com/app/358090,14.99,0.0,"1,615"
413710,"Blood and Gold: Caribbean!",69108,https://steampricehistory.com/app/413710,19.99,0.0,"1,042"
422810,"River City Ransom: Underground",69036,https://steampricehistory.com/app/422810,19.99,0.0,"1,806"
322210,"Guns, Gore & Cannoli",68968,https://steampricehistory.com/app/322210,9.99,0.0,"2,035"
280180,Hover,68710,https://steampricehistory.com/app/280180,19.99,0.0,"1,253"
249680,"Marlow Briggs and the Mask of Death",68424,https://steampricehistory.com/app/249680,4.99,0.0,"1,439"
382050,"Eon Altar",68385,https://steampricehistory.com/app/382050,4.99,0.0,520
406290,"Twilight Struggle",68306,https://steampricehistory.com/app/406290,9.99,0.0,"1,537"
645090,"Zup! 5",68054,https://steampricehistory.com/app/645090,0.99,0.0,"2,101"
270630,"Haunt the House: Terrortown",67923,https://steampricehistory.com/app/270630,4.99,0.0,"1,055"
279800,"Grim Legends 2: Song of the Dark Swan",67732,https://steampricehistory.com/app/279800,9.99,0.0,579
