id,year,review_score,total_positive,total_negative,total_reviews,Players
290790,2015,5,2170,997,3167,364090
290810,2014,4,36,57,93,3184
290870,2016,6,58,17,75,3656
290890,2015,8,575,118,693,62085
290970,2014,5,186,80,266,22663
290990,2014,5,77,35,112,10447
291010,2016,5,2185,1023,3208,320602
291030,2014,5,147,99,246,14440
291050,2014,5,42,30,72,17008
291070,2014,8,87,20,107,9130
291130,2014,5,310,337,647,46458
291170,2014,6,125,49,174,59280
291190,2014,6,151,40,191,17430
291370,2014,4,47,121,168,4172
291390,2014,5,63,30,93,27880
291410,2016,8,3109,688,3797,538747
291430,2014,6,32,11,43,8444
291480,2014,6,26047,11136,37183,6656284
291550,2017,8,52691,9115,61806,8646824
291610,2014,5,17,8,25,1964
291650,2015,8,10429,1532,11961,1275530
291690,2017,6,45,14,59,2621
291710,2014,6,164,49,213,25408
291860,2018,8,4147,237,4384,295630
291910,2014,5,218,183,401,48294
291930,2014,4,65,130,195,23801
292030,2015,9,149117,3223,152340,5479626
292090,2014,7,16,4,20,2236
292120,2014,6,6374,2440,8814,707712
292140,2014,5,1646,988,2634,244770
292200,2014,6,174,57,231,26126
292330,2018,5,158,123,281,14040
292370,2014,5,120,105,225,138148
292400,2014,5,104,46,150,26143
292480,2014,5,194,97,291,31738
292500,2015,8,451,32,483,45170
292570,2014,5,300,136,436,150513
292600,2015,8,557,31,588,40133
292730,2016,5,6740,9520,16260,869560
292910,2014,8,1775,208,1983,193272
293200,2014,5,38,26,64,6361
293220,2020,5,464,349,813,32618
293240,2015,8,383,37,420,30959
293260,2015,8,2839,434,3273,688214
293340,2014,5,60,51,111,8239
293420,2014,5,27,13,40,2753
293440,2014,6,108,31,139,9372
293460,2015,5,86,39,125,7589
293480,2020,4,77,122,199,18647
293520,2015,6,321,127,448,23901
293540,2014,5,1022,525,1547,587059
293600,2015,5,33,40,73,11794
293660,2014,8,312,31,343,20234
293680,2014,8,537,62,599,39684
293740,2014,8,236,44,280,40224
293780,2017,9,3223,117,3340,241677
293860,2014,5,307,192,499,64476
293900,2014,8,190,18,208,14630
293920,2014,5,29,34,63,6600
293940,2014,5,192,103,295,58602
293960,2014,5,33,17,50,7403
294000,2015,8,226,39,265,43218
294020,2014,5,267,133,400,112327
294040,2015,6,855,301,1156,169868
294060,2015,6,80,32,112,5793
294140,2014,8,789,161,950,43222
294160,2014,8,586,94,680,137088
294190,2015,4,8,13,21,6451
294230,2014,8,443,93,536,112749
294370,2014,6,280,84,364,43378
294440,2014,8,434,60,494,85093
294460,2014,8,114,23,137,23697
294750,2014,8,174,43,217,30296
294810,2014,8,889,70,959,117011
294830,2014,5,82,116,198,22503
294860,2014,8,7915,698,8613,767675
295110,2015,5,45336,30556,75892,3491666
295490,2014,5,78,36,114,17454
295550,2014,5,773,357,1130,240272
295630,2014,8,74,17,91,6526
295670,2017,6,193,49,242,14753
295690,2015,8,1076,127,1203,163254
295730,2014,8,176,35,211,20050
295750,2014,8,252,59,311,21796
295790,2014,8,4722,1094,5816,370263
295850,2014,6,239,98,337,17359
295870,2014,6,51,17,68,5179
295930,2014,5,236,279,515,85962
296030,2016,7,27,5,32,2716
296050,2014,5,502,221,723,135658
296070,2014,5,790,362,1152,80496
296150,2014,4,21,51,72,3143
296220,2014,6,196,53,249,29162
296300,2017,6,4038,1209,5247,166473
296470,2014,9,5636,266,5902,942809
296490,2015,9,1923,81,2004,149323
296510,2014,6,48,20,68,15213
296550,2015,8,77,14,91,2775
296570,2014,8,734,145,879,54081
296590,2014,4,15,26,41,5272
296630,2014,6,281,102,383,29897
296710,2015,8,1160,120,1280,86683
296730,2014,6,115,36,151,14596
296770,2014,5,601,365,966,119747
296790,2017,6,18,5,23,663
296830,2015,5,654,446,1100,88829
296850,2014,5,30,21,51,7774
296870,2015,8,1367,131,1498,231019
296910,2014,6,1207,420,1627,119160
296930,2014,6,142,37,179,24152
296970,2015,8,1835,123,1958,171206
297000,2015,5,3732,1766,5498,591573
297020,2014,6,2205,765,2970,396159
297100,2014,4,53,100,153,21493
297120,2014,8,839,158,997,116134
297130,2015,6,2953,829,3782,350359
297290,2014,8,149,33,182,18966
297330,2014,5,65,52,117,4745
297370,2014,8,104,12,116,5721
297410,2014,7,35,7,42,8004
297450,2016,5,79,56,135,8049
297490,2014,8,235,29,264,36596
297590,2014,8,57,1,58,3481
297660,2016,7,38,4,42,2048
297740,2015,5,30,24,54,12778
297920,2015,6,178,58,236,42425
298050,2016,6,2679,1117,3796,243222
298160,2014,6,989,265,1254,220102
298260,2014,5,3487,1957,5444,614140
298340,2014,5,116,82,198,12657
298360,2015,8,106,6,112,6827
298400,2014,8,362,28,390,14116
298420,2016,6,11,3,14,651
298480,2014,6,291,91,382,41778
298520,2014,8,1372,261,1633,267763
298560,2016,8,209,38,247,29606
298600,2014,8,1856,163,2019,180720
298630,2015,8,9822,1161,10983,1296849
298790,2014,7,36,3,39,2295
298820,2014,7,32,4,36,10437
298830,2014,7,24,2,26,7906
298840,2014,7,18,2,20,7244
298850,2014,5,17,10,27,7398
298900,2016,5,2889,2542,5431,236698
298930,2014,6,249,70,319,27592
298950,2014,6,90,29,119,7165
299090,2015,5,12,14,26,893
299250,2016,4,194,298,492,50077
299340,2016,5,92,102,194,27685
299360,2015,6,8995,2615,11610,2434754
299380,2016,7,10,1,11,189
299400,2017,8,87,9,96,3005
299420,2014,5,169,95,264,65086
299440,2014,5,51,22,73,15395
299480,2016,6,559,233,792,80072
299540,2014,8,290,44,334,25000
299660,2014,8,374,33,407,15732
299680,2015,6,957,244,1201,30008
299720,2014,8,851,158,1009,141326
299740,2018,5,14956,6673,21629,1123426
299800,2016,8,50,3,53,7307
299950,2017,8,408,94,502,24477
300060,2016,5,691,546,1237,81212
300220,2014,5,257,151,408,78439
300280,2015,6,66,27,93,12687
300300,2014,8,484,52,536,79995
300320,2014,5,74,68,142,25831
300340,2015,8,176,23,199,17782
300360,2014,5,50,29,79,9428
300380,2017,8,3617,685,4302,214682
300400,2015,8,76,12,88,6820
300540,2014,5,58,55,113,41138
300550,2014,8,3160,333,3493,530607
300570,2015,8,1330,78,1408,161086
300580,2015,6,308,113,421,80607
300610,2014,5,115,114,229,15411
300620,2014,7,12,1,13,1601
300630,2016,5,57,28,85,5017
300760,2015,5,57,41,98,10825
300840,2014,8,61,4,65,4831
301050,2015,5,71,33,104,10371
301150,2014,8,281,52,333,28842
301190,2014,8,656,119,775,92221
301200,2014,8,532,100,632,81939
301220,2014,2,20,132,152,7667
301300,2014,8,199,6,205,14015
301360,2014,5,33,43,76,4842
301380,2014,8,102,8,110,5183
301420,2014,6,30,12,42,4184
301460,2014,8,431,103,534,39987
301520,2017,6,70946,26834,97780,10145493
301540,2014,5,54,65,119,46227
301640,2015,8,6987,1048,8035,939676
301650,2016,8,444,39,483,38993
301750,2014,5,488,456,944,244616
301840,2018,8,170,32,202,9691
301860,2015,6,1665,586,2251,111781
301910,2015,6,4460,1550,6010,536513
301920,2015,8,76,4,80,6056
301930,2016,7,18,2,20,1690
301970,2014,8,998,92,1090,216726
301990,2014,6,50,21,71,16198
302060,2014,5,196,108,304,116689
302270,2014,5,765,748,1513,140731
302290,2014,4,7,11,18,1024
302310,2014,5,66,92,158,46769
302440,2014,5,30,33,63,9877
302510,2014,8,12509,2430,14939,984278
302590,2014,8,1717,298,2015,488098
302610,2014,8,1176,96,1272,81725
302670,2018,6,3730,1594,5324,436655
302690,2014,8,349,57,406,25535
302710,2014,8,846,122,968,80959
302790,2014,8,652,52,704,51616
302850,2014,5,54,38,92,16655
302870,2014,5,13,14,27,1745
302950,2014,5,56,48,104,12497
302970,2014,8,60,11,71,3950
303260,2015,5,47,47,94,15243
303310,2016,8,374,7,381,8530
303340,2014,5,42,27,69,10040
303430,2014,8,388,30,418,28098
303470,2014,5,77,37,114,14527
303510,2014,5,75,84,159,31499
303530,2014,5,23,11,34,4329
303550,2015,8,165,17,182,11663
303680,2014,8,109,17,126,22937
303690,2014,6,120,32,152,24824
303720,2016,5,31,15,46,31878
303790,2014,6,330,124,454,46894
303800,2014,6,543,144,687,123994
303830,2014,4,12,47,59,11642
303840,2014,6,117,46,163,23065
303860,2014,6,38,13,51,3715
303870,2014,4,18,35,53,3316
303880,2014,4,9,19,28,964
303910,2014,5,15,11,26,4229
303940,2014,6,100,28,128,5630
304050,2015,6,39269,11164,50433,7700319
304170,2014,2,30,137,167,9906
304240,2015,8,5151,500,5651,415885
304290,2014,8,121,28,149,18474
304410,2014,9,1748,50,1798,102298
304430,2016,9,16902,786,17688,669904
304460,2014,5,224,100,324,19643
304530,2017,5,1394,941,2335,82676
304580,2015,5,104,151,255,22816
304650,2015,8,4703,975,5678,740790
304670,2014,8,266,66,332,33296
304730,2014,5,1849,1034,2883,231014
304910,2015,6,140,36,176,13240
304930,2017,8,252271,24725,276996,27381399
304930,2017,8,252271,24725,276996,27381399
304950,2015,8,278,61,339,15364
305010,2014,3,7,30,37,5642
305050,2014,8,2563,561,3124,646962
305070,2014,5,163,107,270,16194
305260,2014,6,2386,719,3105,338532
305380,2015,8,967,92,1059,50345
305480,2014,5,21,15,36,10451
305490,2014,5,40,23,63,11197
305500,2015,5,68,51,119,7093
305620,2017,8,34834,3057,37891,1875963
305640,2014,5,342,149,491,60176
305780,2014,8,103,25,128,20870
305800,2014,5,49,31,80,4252
305820,2015,6,36,13,49,8103
305920,2014,8,237,33,270,17884
305940,2018,6,348,136,484,29603
305960,2014,5,249,342,591,15422
305980,2014,5,137,127,264,23222
306000,2016,5,38,44,82,7218
306020,2014,8,3019,246,3265,354027
306260,2014,5,21,31,52,4868
306440,2015,5,54,53,107,7711
306550,2014,8,195,32,227,25130
306660,2014,8,1815,385,2200,210440
306670,2015,4,100,331,431,23835
306680,2014,6,220,74,294,26073
306700,2014,8,178,22,200,14530
306760,2016,8,1595,370,1965,129459
306950,2014,5,42,26,68,17110
307010,2014,8,186,36,222,17202
307050,2014,6,1525,595,2120,50609
307090,2014,6,191,66,257,28161
307130,2014,5,117,87,204,19739
307150,2018,5,19,12,31,1397
307170,2014,5,285,177,462,72503
307190,2014,5,68,30,98,9912
307210,2015,5,44,29,73,10783
307230,2014,8,1554,310,1864,156861
307270,2014,5,22,20,42,10691
307430,2015,6,61,21,82,9755
307570,2014,6,110,45,155,10117
307580,2015,9,705,35,740,41216
307590,2015,8,201,32,233,28487
307620,2015,5,48,35,83,13265
307670,2015,6,1715,477,2192,203211
307690,2014,8,11261,1366,12627,930591
307780,2015,6,16573,6213,22786,1455905
307880,2021,5,2942,2384,5326,399316
307940,2016,6,227,75,302,13838
307980,2014,5,33,18,51,9900
308040,2014,8,1240,279,1519,394370
308060,2017,6,432,133,565,45330
308080,2022,6,82,29,111,4348
308173,2015,6,237,73,310,30126
308180,2014,7,14,3,17,736
308270,2014,8,254,61,315,19789
308360,2014,8,44,9,53,5847
308380,2014,5,21,23,44,7788
308420,2014,8,2472,357,2829,242342
308440,2015,8,78,7,85,7239
308460,2014,6,120,49,169,17480
308520,2015,5,36,30,66,5527
308560,2015,6,23,9,32,4835
308600,2017,8,89,2,91,4312
310060,2015,8,722,118,840,101271
310080,2014,8,4770,301,5071,283021
310110,2014,5,101,93,194,13654
310360,2015,9,1177,47,1224,81099
310460,2014,4,6,20,26,3617
310470,2015,5,629,844,1473,96203
310490,2015,8,139,23,162,20588
310510,2015,8,857,195,1052,100663
310560,2015,8,14682,1910,16592,1073123
310700,2014,8,373,49,422,35371
310740,2015,6,150,39,189,17788
310790,2014,8,853,87,940,94024
310810,2015,6,47,17,64,22108
310850,2015,5,122,178,300,27283
310880,2014,5,24,36,60,4106
310890,2015,5,384,338,722,58538
311010,2016,8,501,58,559,22816
311170,2014,5,16,22,38,1920
311210,2015,5,32412,20416,52828,3021623
311240,2016,8,1247,106,1353,38650
311250,2014,6,228,86,314,45797
311260,2022,5,1043,1005,2048,57840
311290,2017,6,1472,592,2064,133510
311340,2014,8,7083,1422,8505,890926
311480,2014,8,538,118,656,83966
311490,2015,5,14,14,28,1262
311680,2014,6,56,21,77,10137
311690,2016,8,14732,969,15701,1144928
311720,2014,8,336,70,406,51420
311730,2015,5,3964,2457,6421,383476
311800,2014,8,298,11,309,14346
311840,2015,5,26,19,45,9559
311860,2014,5,86,44,130,239817
311870,2014,8,876,67,943,74119
311910,2014,5,67,50,117,28565
311930,2015,8,80,3,83,3644
311980,2014,2,13,56,69,3463
312050,2014,5,19,23,42,2461
312150,2014,6,617,264,881,177783
312220,2014,4,15,28,43,1775
312230,2015,8,205,50,255,17360
312240,2015,7,15,3,18,1243
312280,2015,6,1164,413,1577,327332
312300,2014,8,112,10,122,12211
312410,2014,7,29,6,35,2958
312430,2017,5,120,96,216,10104
312440,2015,5,19,13,32,2449
312450,2015,6,661,273,934,159890
312510,2014,8,61,10,71,8942
312520,2017,8,966,168,1134,65076
312530,2015,9,12794,555,13349,1183631
312540,2015,8,371,30,401,36523
312560,2016,8,156,16,172,8093
312600,2014,5,72,34,106,17055
312610,2014,8,1296,116,1412,229374
312630,2014,6,164,56,220,32615
312650,2017,8,130,31,161,8616
312660,2017,8,6266,888,7154,715583
312720,2014,8,98,9,107,18173
312750,2014,8,765,146,911,135594
312780,2015,6,850,215,1065,84513
312790,2015,5,114,65,179,29936
312840,2015,8,1937,423,2360,138534
312900,2014,5,79,38,117,6527
312920,2015,6,75,23,98,4406
312960,2014,5,70,80,150,37382
312980,2016,8,216,29,245,11249
313010,2015,4,518,1196,1714,105319
313020,2014,8,1884,258,2142,139502
313080,2015,5,294,174,468,55442
313120,2022,6,13839,4326,18165,1154025
313130,2014,5,81,61,142,26044
313160,2014,8,9432,963,10395,916206
313340,2014,8,9263,1261,10524,375718
313390,2017,8,78,17,95,5839
313400,2014,8,238,11,249,36276
313470,2014,8,75,12,87,7164
313590,2014,6,174,59,233,13144
313630,2016,8,1651,394,2045,140276
313650,2014,5,222,141,363,47920
313690,2014,8,1857,298,2155,330037
313780,2017,8,524,107,631,27395
313810,2015,6,115,46,161,14089
313830,2014,5,191,89,280,95240
313980,2014,6,102,38,140,9351
314000,2015,5,682,385,1067,314286
314010,2016,8,480,117,597,133835
314020,2014,8,3602,682,4284,349778
314070,2015,8,593,65,658,57877
314120,2014,6,19,8,27,1994
314150,2015,5,275,196,471,34406
314180,2016,8,247,6,253,25164
314200,2014,6,73,27,100,11561
314210,2014,3,6,37,43,11856
314220,2014,5,64,41,105,5310
314240,2016,5,256,180,436,32705
314250,2014,6,412,122,534,90354
314280,2014,5,795,524,1319,151164
314290,2014,5,30,32,62,10935
314330,2016,7,41,5,46,3530
314340,2014,5,46,43,89,4353
314360,2014,8,78,7,85,7746
314370,2016,6,77,23,100,1269
314410,2015,8,1946,155,2101,257372
314450,2016,8,1262,256,1518,295982
314460,2014,5,31,28,59,15645
314470,2014,8,109,22,131,10927
314520,2015,5,838,507,1345,89325
314560,2015,5,65,37,102,12976
314570,2014,5,18,19,37,13725
314590,2017,8,53,13,66,7385
314630,2018,7,14,2,16,465
314660,2015,8,1803,229,2032,204545
314710,2016,5,1244,1246,2490,106427
314760,2014,5,9,12,21,1000
314790,2016,8,813,133,946,69338
314810,2014,6,535,160,695,59860
314830,2015,5,427,209,636,100193
314850,2014,3,2,22,24,605
314970,2016,6,977,254,1231,257484
314980,2014,6,357,115,472,39123
315060,2015,5,172,89,261,102572
315070,2020,4,23,89,112,33878
315080,2014,7,35,7,42,13687
315110,2014,6,73,23,96,9671
315130,2015,5,26,28,54,3286
315320,2014,4,45,101,146,8258
315340,2014,6,107,30,137,9007
315430,2016,8,3605,852,4457,392114
315450,2014,5,29,17,46,1454
315460,2018,8,2222,186,2408,166057
315480,2014,4,4,16,20,981
315680,2015,4,18,35,53,2633
315830,2014,8,92,17,109,7789
315850,2014,5,123,61,184,7810
315860,2015,5,207,90,297,21991
315920,2014,5,110,53,163,33552
315930,2014,8,46,9,55,4321
315940,2014,5,36,20,56,5060
316010,2015,6,15980,6382,22362,4109602
316020,2014,7,31,4,35,2206
316080,2015,8,95,11,106,15976
316140,2014,5,46,34,80,8507
316180,2014,5,49,31,80,9666
316370,2015,5,47,38,85,8044
316480,2014,6,94,25,119,15703
316600,2014,8,301,25,326,36509
316610,2015,8,155,7,162,7590
316660,2014,6,53,15,68,13208
316720,2014,9,1343,34,1377,29973
316740,2014,5,26,24,50,1653
316750,2015,4,86,228,314,11493
316790,2015,8,3633,408,4041,516584
316810,2014,5,42,37,79,2997
316890,2015,5,184,98,282,19907
316930,2015,5,353,188,541,21849
316970,2014,5,43,39,82,6943
317040,2014,8,274,24,298,35522
317060,2016,5,48,51,99,7900
317100,2015,6,235,69,304,23784
317280,2016,6,94,29,123,18849
317290,2014,5,20,13,33,8492
317300,2014,6,123,40,163,26569
317320,2016,8,111,6,117,3464
317360,2014,8,7735,662,8397,1293392
317370,2017,7,40,9,49,6920
317440,2014,5,82,61,143,25783
317510,2014,8,748,98,846,32142
317530,2016,5,73,49,122,5536
317610,2014,5,44,19,63,9221
317620,2014,6,460,195,655,97267
317710,2014,8,506,61,567,51120
317730,2015,4,32,55,87,1609
317820,2015,6,1108,366,1474,174216
317840,2014,6,29,9,38,2742
317940,2015,6,116,48,164,6158
317950,2014,5,23,21,44,2290
318020,2015,5,1216,751,1967,163715
318090,2016,5,129,60,189,8572
318100,2018,5,929,829,1758,103699
318130,2015,9,1386,47,1433,24068
318230,2015,8,676,159,835,87209
318260,2015,5,64,32,96,5355
318310,2014,8,276,18,294,18594
318330,2014,8,97,10,107,8459
318430,2014,8,2762,518,3280,328982
318440,2014,5,17,19,36,2404
318480,2015,7,38,3,41,10477
318530,2014,8,749,134,883,58997
318600,2016,6,2654,818,3472,561716
318650,2014,5,61,32,93,6023
318860,2015,5,64,34,98,10298
318970,2017,8,365,51,416,22302
319050,2015,6,686,190,876,79925
319140,2014,6,362,130,492,24939
319250,2014,8,360,38,398,36912
319270,2014,8,90,13,103,21980
319320,2014,8,243,35,278,42511
319450,2014,8,163,38,201,30719
319480,2015,8,700,66,766,67316
319550,2014,8,758,103,861,28464
319570,2015,4,171,261,432,133765
319630,2015,9,101790,3702,105492,4017852
319740,2015,6,240,81,321,20377
319760,2016,8,116,16,132,9903
319780,2015,4,40,81,121,21582
319830,2015,6,669,174,843,332904
319850,2014,8,267,53,320,55422
319910,2015,5,3158,1593,4751,392900
319970,2014,6,362,129,491,44123
320040,2016,6,1098,328,1426,170583
320090,2015,7,33,4,37,3307
320120,2014,5,23,21,44,4482
320140,2015,8,1483,191,1674,136473
320150,2014,8,213,42,255,47000
320240,2018,6,1970,684,2654,146235
320300,2015,8,6925,653,7578,1631855
320340,2015,5,470,472,942,73558
320430,2014,6,237,65,302,17068
320520,2015,6,75,30,105,15153
320540,2015,6,349,143,492,47118
320610,2015,6,94,27,121,7533
320630,2014,6,90,29,119,9531
320650,2014,5,37,30,67,6538
320670,2014,6,63,19,82,9199
320820,2015,5,654,331,985,43631
320840,2014,6,238,65,303,29297
321150,2014,6,445,170,615,183443
321260,2015,5,415,344,759,75018
321270,2016,6,445,124,569,30900
321330,2015,6,34,11,45,2494
321350,2015,5,16,8,24,1382
321360,2015,6,2390,902,3292,192523
321370,2014,5,52,29,81,2356
321400,2019,6,1191,335,1526,325150
321490,2014,4,16,37,53,4487
321560,2014,8,116,17,133,11428
321660,2014,4,16,39,55,12901
321800,2014,8,552,87,639,154901
321830,2014,6,136,49,185,8782
321920,2014,6,181,51,232,63264
321950,2014,5,200,219,419,98464
321960,2015,5,1242,1501,2743,174672
322080,2015,6,58,19,77,7121
322110,2017,8,2075,137,2212,113055
322170,2014,9,40871,2014,42885,1317156
322190,2016,9,2215,89,2304,232902
322210,2015,8,1347,84,1431,68968
322290,2015,8,442,37,479,49773
322440,2015,5,31,27,58,2052
322450,2018,8,54,2,56,2565
322500,2016,8,11942,1757,13699,842122
322520,2015,5,490,280,770,58202
322550,2015,6,14,5,19,695
322630,2016,5,26,30,56,2269
322680,2015,8,530,65,595,35901
322750,2017,8,173,36,209,8275
322770,2019,8,2027,119,2146,107763
322850,2015,5,184,128,312,46324
322900,2015,6,241,99,340,28793
322910,2015,6,1065,439,1504,129644
322920,2015,5,2059,1572,3631,207392
322950,2015,5,33,42,75,3458
322970,2015,5,120,80,200,36981
323040,2015,6,48,15,63,6467
323060,2016,5,1319,582,1901,127534
323190,2018,8,10959,1636,12595,679334
323320,2015,8,3470,327,3797,330240
323380,2015,8,970,74,1044,56854
323450,2015,8,77,13,90,11800
323460,2015,8,248,43,291,38750
323470,2015,8,11590,1535,13125,824682
323490,2014,8,401,34,435,14406
323580,2015,6,4478,1221,5699,1022556
323630,2015,8,163,12,175,10521
323680,2015,3,7,34,41,1669
323700,2014,6,28,11,39,2594
323720,2015,6,634,219,853,63723
323850,2016,8,6322,872,7194,952680
323900,2015,6,321,105,426,61673
324070,2014,8,125,26,151,21432
324090,2016,5,70,42,112,6992
324120,2014,6,171,68,239,7324
324140,2015,8,182,9,191,15536
324160,2015,9,1568,23,1591,54869
324260,2015,6,421,170,591,43024
324310,2016,5,1218,776,1994,151645
324390,2015,8,40,10,50,5299
324400,2015,5,8,10,18,1458
324420,2014,5,34,30,64,19533
324470,2015,6,126,35,161,7688
324510,2018,6,537,178,715,28943
324520,2016,8,137,31,168,8184
324570,2015,8,427,89,516,69530
324610,2014,2,16,113,129,5292
324650,2016,6,234,68,302,11167
324710,2015,8,143,12,155,11032
324730,2015,6,19,7,26,4766
324740,2016,6,302,85,387,62365
324750,2014,5,40,33,73,13812
324810,2016,6,3427,1028,4455,575390
325060,2015,8,94,12,106,8338
325090,2014,6,375,99,474,97717
325120,2015,8,414,58,472,12129
325150,2014,8,94,11,105,11882
325160,2014,7,35,2,37,2924
325520,2015,8,278,43,321,18812
325610,2015,6,10499,3484,13983,1331963
325630,2015,5,84,100,184,10190
325730,2016,6,143,46,189,15417
325790,2015,4,79,121,200,17167
325860,2014,6,30,10,40,5171
325870,2014,6,40,15,55,9048
325880,2015,5,34,38,72,3911
325930,2016,8,152,18,170,14172
326110,2016,5,9,13,22,817
326120,2015,8,208,49,257,126956
326150,2014,8,467,39,506,23872
326160,2018,5,821,766,1587,50554
326180,2014,5,882,458,1340,151771
326190,2014,6,697,212,909,112245
326340,2015,5,375,171,546,31007
326360,2017,5,369,180,549,140653
326380,2015,7,33,7,40,3570
326410,2015,8,2048,497,2545,355878
326420,2014,4,9,31,40,563
326460,2020,8,8959,955,9914,1529238
326470,2014,6,27,11,38,2335
326480,2014,8,2203,174,2377,119624
326520,2016,6,69,18,87,15264
326650,2015,3,6,39,45,1747
326670,2015,5,459,228,687,62016
326720,2014,8,132,21,153,12122
326730,2014,5,34,39,73,17106
326840,2016,8,272,57,329,15792
326950,2015,6,229,86,315,48100
327010,2014,4,107,178,285,16051
327030,2016,8,1661,404,2065,286591
327070,2016,5,1636,765,2401,102616
327090,2018,5,1327,710,2037,118244
327150,2014,6,36,11,47,2522
327260,2014,8,250,51,301,23987
327310,2014,8,207,38,245,36665
327410,2014,8,5332,1042,6374,63745
327440,2014,6,129,35,164,6916
327500,2015,8,62,6,68,5448
327510,2016,6,666,214,880,77315
327520,2015,6,54,16,70,4732
327560,2016,8,434,43,477,14506
327640,2015,5,719,418,1137,200818
327670,2015,8,478,110,588,31449
327760,2018,7,23,3,26,518
327860,2018,8,1044,238,1282,101445
327880,2015,8,378,46,424,21470
327890,2015,6,3567,999,4566,579156
327960,2014,3,4,17,21,629
327980,2015,7,16,1,17,3070
328000,2016,5,6,6,12,2059
328060,2015,5,272,253,525,120018
328270,2014,8,408,86,494,31554
328500,2014,6,353,130,483,69690
328550,2014,7,20,5,25,2417
328590,2017,6,131,36,167,9217
328600,2014,5,179,92,271,62977
328640,2014,5,20,16,36,1961
328650,2015,5,8,5,13,1212
328680,2014,5,32,17,49,61532
328710,2015,5,67,30,97,3554
328730,2014,8,293,19,312,41866
328760,2015,8,1115,84,1199,94409
328780,2014,7,34,5,39,5876
328940,2015,5,259,150,409,40667
329000,2014,5,31,32,63,204615
329020,2014,5,131,57,188,40295
329050,2015,8,3639,342,3981,299184
329110,2014,6,2597,852,3449,319394
329130,2015,8,1902,135,2037,147501
329240,2015,6,55,17,72,11212
329280,2016,5,66,49,115,15970
329320,2014,8,84,10,94,5708
329340,2016,7,10,2,12,483
329380,2015,6,617,175,792,261792
329430,2015,6,3238,1036,4274,403911
329440,2015,5,810,478,1288,72200
329460,2015,8,350,34,384,45169
329490,2015,8,2030,372,2402,168948
329690,2014,8,102,16,118,6417
329790,2015,5,171,100,271,105485
329860,2015,8,716,85,801,67022
330000,2015,5,66,58,124,25903
330100,2016,6,134,38,172,15356
330180,2015,8,230,52,282,40046
330270,2015,5,162,101,263,24926
330370,2015,6,50,14,64,3878
330390,2015,8,955,92,1047,66929
330450,2015,6,23,7,30,7574
330580,2019,6,950,261,1211,115710
330620,2014,6,81,26,107,9863
330660,2015,5,46,25,71,23683
330670,2015,7,28,3,31,4134
330680,2014,3,3,18,21,6079
330770,2016,8,104,22,126,8575
330820,2015,6,772,200,972,85060
330830,2021,9,12881,575,13456,592856
330840,2014,6,7341,2250,9591,598965
330990,2014,5,156,92,248,34154
331220,2014,6,113,34,147,18428
331340,2015,5,99,91,190,20388
331390,2014,8,121,18,139,14964
331400,2014,4,10,37,47,10669
331440,2014,8,1417,303,1720,132371
331460,2015,8,72,9,81,6967
331470,2014,9,24564,1233,25797,1097391
331480,2017,8,405,51,456,20399
331510,2014,8,105,20,125,4654
331570,2015,6,28,8,36,7333
331600,2015,8,3887,785,4672,345720
331610,2014,4,12,44,56,7757
331670,2014,8,687,59,746,307175
331690,2018,8,346,54,400,16287
331720,2015,6,113,30,143,16013
331760,2015,5,47,26,73,17491
331790,2015,5,88,57,145,328357
331870,2017,8,733,138,871,58771
331910,2014,4,9,25,34,9905
331980,2014,5,92,70,162,17414
332070,2014,5,1466,1504,2970,781378
332200,2015,8,2738,150,2888,173768
332250,2015,8,158,38,196,13827
332270,2017,7,24,5,29,1331
332310,2017,6,7792,2309,10101,752946
332330,2015,8,59,11,70,12553
332370,2015,7,9,1,10,488
332380,2015,8,63,10,73,4060
332390,2015,8,103,14,117,7124
332400,2015,8,117,16,133,6889
332410,2016,8,92,15,107,6596
332480,2014,8,432,84,516,49478
332490,2014,6,191,62,253,22785
332530,2015,5,61,36,97,16888
332540,2017,8,50,1,51,2613
332610,2015,8,122,14,136,4953
332620,2015,5,105,47,152,15196
332630,2015,7,28,5,33,1563
332710,2014,5,76,64,140,19502
332730,2015,5,15,16,31,852
332790,2015,5,175,222,397,104603
332830,2014,8,74,5,79,10016
332880,2015,7,20,3,23,1610
333120,2014,4,34,55,89,56163
333210,2015,5,167,85,252,16431
333250,2015,8,1247,217,1464,67366
333290,2015,7,15,1,16,269
333300,2015,8,520,61,581,31818
333330,2015,6,57,15,72,11842
333340,2016,5,63,74,137,3888
333390,2015,7,35,8,43,3275
333420,2016,6,3706,1237,4943,360956
333490,2015,7,24,4,28,6868
333510,2015,7,37,8,45,3322
333580,2015,7,14,2,16,970
333600,2014,9,13511,601,14112,578066
333640,2015,9,1121,35,1156,57607
333650,2015,5,25,32,57,6733
333660,2015,5,61,43,104,9378
333730,2015,4,14,22,36,10754
333870,2014,8,77,17,94,3841
333880,2014,6,170,62,232,16257
333930,2015,8,37347,8984,46331,5760753
333970,2015,6,74,26,100,14390
333980,2015,8,1875,262,2137,117269
334030,2015,5,175,93,268,81483
334070,2015,5,552,294,846,112315
334100,2015,7,21,3,24,1664
334140,2015,8,77,4,81,3267
334190,2014,6,174,48,222,13023
334210,2016,6,564,171,735,568944
334230,2014,8,10028,1358,11386,847565
334270,2014,5,32,21,53,6707
